project_id,client_id,sector,region,client_type,delivery_mode,start_date,end_date,duration_months,contract_value_usd,status,team_headcount,billable_hours,margin_pct
PRJ-01696,CLI-0050,Public Sector,EMEA,Existing,Hybrid,2025-07-27,2025-08-27,1,429500.0,Completed,1,130,0.3215
PRJ-01710,CLI-0175,Healthcare,APAC,Existing,On-site,2025-08-01,2025-09-01,1,288300.0,Completed,2,236,0.2252
PRJ-01711,CLI-0153,Public Sector,EMEA,Existing,Hybrid,2025-08-01,2025-11-01,3,101400.0,Completed,1,347,0.2341
PRJ-01725,CLI-0108,Technology & Telecom,LATAM,Existing,On-site,2025-08-02,2026-03-02,7,396100.0,In Progress,5,3944,0.2307
PRJ-01723,CLI-0321,Retail & Consumer,North America,Existing,Hybrid,2025-08-02,2025-11-02,3,440200.0,Completed,3,1027,0.2116
PRJ-01721,CLI-0102,Healthcare,LATAM,New,Hybrid,2025-08-03,2026-04-03,8,331000.0,In Progress,4,4910,0.299
PRJ-01715,CLI-0343,Manufacturing,North America,New,Hybrid,2025-08-04,2026-01-04,5,497900.0,In Progress,7,5347,0.3324
PRJ-01720,CLI-0224,Healthcare,North America,New,Remote,2025-08-05,2026-05-05,9,833300.0,In Progress,9,11980,0.2766
PRJ-01717,CLI-0303,Public Sector,APAC,Existing,On-site,2025-08-06,2025-12-06,4,214300.0,Completed,2,983,0.3767
PRJ-01716,CLI-0329,Financial Services,APAC,Existing,Hybrid,2025-08-09,2026-02-09,6,442800.0,In Progress,3,2424,0.3074
PRJ-01728,CLI-0194,Public Sector,North America,Existing,On-site,2025-08-11,2025-12-11,4,214500.0,Completed,1,604,0.2414
PRJ-01708,CLI-0090,Public Sector,North America,Existing,Hybrid,2025-08-13,2026-02-13,6,197500.0,In Progress,4,3076,0.1402
PRJ-01714,CLI-0397,Public Sector,North America,New,On-site,2025-08-15,2025-12-15,4,202500.0,Completed,3,1825,0.3387
PRJ-01730,CLI-0383,Retail & Consumer,EMEA,Existing,Hybrid,2025-08-17,2026-01-17,5,121800.0,In Progress,4,2531,0.3391
PRJ-01731,CLI-0345,Public Sector,EMEA,Existing,Hybrid,2025-08-18,2026-01-18,5,562900.0,In Progress,7,4180,0.2746
PRJ-01724,CLI-0353,Energy & Utilities,EMEA,Existing,On-site,2025-08-18,2026-04-18,8,1204200.0,In Progress,14,13190,0.2861
PRJ-01713,CLI-0354,Financial Services,North America,New,Hybrid,2025-08-18,2026-04-18,8,423800.0,In Progress,6,7112,0.418
PRJ-01712,CLI-0089,Energy & Utilities,North America,Existing,Hybrid,2025-08-18,2026-03-18,7,265900.0,Cancelled,3,3153,0.285
PRJ-01727,CLI-0033,Manufacturing,EMEA,Existing,Hybrid,2025-08-19,2026-06-19,10,510700.0,In Progress,6,6773,0.299
PRJ-01709,CLI-0231,Healthcare,North America,Existing,Hybrid,2025-08-20,2026-01-20,5,602100.0,In Progress,7,4703,0.3833
PRJ-01707,CLI-0396,Retail & Consumer,North America,New,Hybrid,2025-08-20,2025-10-20,2,154300.0,Completed,2,451,0.3333
PRJ-01729,CLI-0358,Manufacturing,North America,Existing,Remote,2025-08-23,2025-09-23,1,313500.0,Cancelled,3,375,0.2905
PRJ-01718,CLI-0237,Public Sector,EMEA,New,Hybrid,2025-08-23,2026-04-23,8,601800.0,In Progress,6,6870,0.3278
PRJ-01722,CLI-0013,Energy & Utilities,APAC,Existing,On-site,2025-08-23,2026-03-23,7,230000.0,In Progress,4,3880,0.2339
PRJ-01726,CLI-0238,Energy & Utilities,EMEA,Existing,On-site,2025-08-25,2026-02-25,6,419100.0,In Progress,6,5543,0.2333
PRJ-01719,CLI-0222,Healthcare,APAC,Existing,Hybrid,2025-08-28,2026-01-28,5,223400.0,In Progress,3,2011,0.2844
PRJ-01744,CLI-0104,Manufacturing,APAC,Existing,Hybrid,2025-09-01,2026-04-01,7,341900.0,In Progress,2,2202,0.1788
PRJ-01753,CLI-0402,Public Sector,North America,New,Remote,2025-09-01,2026-06-01,9,375400.0,In Progress,3,4079,0.3456
PRJ-01734,CLI-0164,Public Sector,APAC,Existing,On-site,2025-09-02,2026-06-02,9,1036300.0,In Progress,12,12331,0.3673
PRJ-01754,CLI-0026,Energy & Utilities,EMEA,Existing,On-site,2025-09-04,2026-02-04,5,536700.0,In Progress,5,3036,0.2552
PRJ-01750,CLI-0023,Retail & Consumer,APAC,Existing,Hybrid,2025-09-04,2025-12-04,3,312400.0,Cancelled,5,2185,0.2285
PRJ-01733,CLI-0103,Energy & Utilities,EMEA,New,Hybrid,2025-09-04,2026-10-04,13,1975900.0,In Progress,21,38133,0.2259
PRJ-01743,CLI-0287,Manufacturing,APAC,Existing,Hybrid,2025-09-05,2026-07-05,10,717400.0,In Progress,8,10567,0.3501
PRJ-01740,CLI-0092,Healthcare,EMEA,Existing,Hybrid,2025-09-05,2025-11-05,2,74700.0,Cancelled,1,255,0.2968
PRJ-01764,CLI-0121,Manufacturing,EMEA,Existing,Hybrid,2025-09-05,2026-04-05,7,525700.0,In Progress,4,3417,0.2375
PRJ-01761,CLI-0181,Retail & Consumer,EMEA,New,On-site,2025-09-06,2026-01-06,4,205500.0,In Progress,2,1107,0.284
PRJ-01760,CLI-0156,Retail & Consumer,EMEA,Existing,Remote,2025-09-06,2026-01-06,4,449400.0,In Progress,4,1975,0.2611
PRJ-01741,CLI-0399,Technology & Telecom,APAC,Existing,Hybrid,2025-09-07,2025-12-07,3,598500.0,Completed,7,3051,0.2168
PRJ-01758,CLI-0103,Retail & Consumer,North America,Existing,Remote,2025-09-07,2026-04-07,7,340200.0,In Progress,1,1046,0.1793
PRJ-01759,CLI-0140,Financial Services,APAC,New,Remote,2025-09-09,2026-02-09,5,516300.0,In Progress,8,5347,0.2349
PRJ-01752,CLI-0338,Manufacturing,EMEA,Existing,Remote,2025-09-10,2026-02-10,5,334300.0,Cancelled,3,1692,0.1758
PRJ-01732,CLI-0097,Healthcare,North America,Existing,On-site,2025-09-10,2026-02-10,5,349900.0,In Progress,4,3014,0.3642
PRJ-01762,CLI-0048,Healthcare,LATAM,Existing,Hybrid,2025-09-11,2026-04-11,7,619100.0,In Progress,9,8381,0.2311
PRJ-01745,CLI-0059,Energy & Utilities,EMEA,New,On-site,2025-09-16,2026-01-16,4,401500.0,In Progress,3,1512,0.301
PRJ-01757,CLI-0091,Energy & Utilities,North America,Existing,Remote,2025-09-16,2026-03-16,6,470200.0,In Progress,4,3229,0.3226
PRJ-01763,CLI-0018,Financial Services,EMEA,Existing,Hybrid,2025-09-17,2026-01-17,4,258600.0,In Progress,3,1468,0.1739
PRJ-01736,CLI-0177,Technology & Telecom,EMEA,New,Hybrid,2025-09-17,2026-03-17,6,390000.0,In Progress,5,4260,0.3463
PRJ-01739,CLI-0160,Financial Services,APAC,New,Hybrid,2025-09-17,2026-05-17,8,449800.0,In Progress,4,4453,0.3023
PRJ-01766,CLI-0263,Technology & Telecom,EMEA,Existing,Remote,2025-09-18,2026-03-18,6,979700.0,In Progress,10,6922,0.3052
PRJ-01746,CLI-0096,Retail & Consumer,EMEA,New,Hybrid,2025-09-19,2026-01-19,4,166500.0,In Progress,1,555,0.4321
PRJ-01748,CLI-0412,Retail & Consumer,APAC,New,On-site,2025-09-19,2026-03-19,6,308800.0,In Progress,4,2729,0.322
PRJ-01751,CLI-0239,Manufacturing,North America,Existing,On-site,2025-09-20,2026-04-20,7,300400.0,In Progress,3,2909,0.3538
PRJ-01735,CLI-0278,Energy & Utilities,EMEA,Existing,Hybrid,2025-09-21,2026-03-21,6,489700.0,In Progress,6,4542,0.286
PRJ-01738,CLI-0142,Technology & Telecom,North America,Existing,Remote,2025-09-22,2026-03-22,6,808800.0,In Progress,10,9217,0.3119
PRJ-01737,CLI-0346,Financial Services,EMEA,Existing,Hybrid,2025-09-22,2026-05-22,8,719600.0,In Progress,9,10703,0.2863
PRJ-01749,CLI-0262,Technology & Telecom,APAC,New,Remote,2025-09-23,2026-01-23,4,284100.0,In Progress,2,1101,0.3866
PRJ-01756,CLI-0238,Manufacturing,EMEA,Existing,Remote,2025-09-24,2025-10-24,1,537000.0,Completed,4,629,0.3537
PRJ-01765,CLI-0187,Financial Services,EMEA,Existing,On-site,2025-09-24,2026-02-24,5,447300.0,In Progress,6,4053,0.2951
PRJ-01742,CLI-0298,Manufacturing,LATAM,Existing,Hybrid,2025-09-25,2026-03-25,6,312400.0,In Progress,1,799,0.3502
PRJ-01747,CLI-0086,Financial Services,North America,Existing,On-site,2025-09-26,2026-08-26,11,1464700.0,In Progress,14,20236,0.1846
PRJ-01755,CLI-0134,Retail & Consumer,APAC,Existing,Hybrid,2025-09-26,2025-11-26,2,157800.0,Cancelled,4,1008,0.2492
PRJ-01775,CLI-0389,Retail & Consumer,North America,New,Hybrid,2025-10-03,2025-12-03,2,145300.0,Cancelled,3,753,0.2125
PRJ-01772,CLI-0057,Healthcare,North America,New,Hybrid,2025-10-03,2026-06-03,8,780300.0,In Progress,8,9644,0.295
PRJ-01790,CLI-0379,Healthcare,North America,New,Remote,2025-10-03,2025-11-03,1,225700.0,Completed,2,240,0.3374
PRJ-01792,CLI-0226,Technology & Telecom,APAC,Existing,Hybrid,2025-10-05,2026-06-05,8,768000.0,In Progress,9,10887,0.2498
PRJ-01784,CLI-0021,Public Sector,LATAM,Existing,On-site,2025-10-05,2026-03-05,5,749900.0,In Progress,7,4284,0.2221
PRJ-01782,CLI-0229,Energy & Utilities,EMEA,New,On-site,2025-10-07,2026-04-07,6,606400.0,In Progress,5,4335,0.145
PRJ-01777,CLI-0113,Technology & Telecom,EMEA,New,Remote,2025-10-07,2026-05-07,7,1113100.0,In Progress,11,11972,0.4207
PRJ-01780,CLI-0164,Retail & Consumer,EMEA,New,On-site,2025-10-08,2026-01-08,3,538700.0,In Progress,4,1405,0.4199
PRJ-01773,CLI-0228,Financial Services,EMEA,Existing,On-site,2025-10-08,2026-01-08,3,756900.0,In Progress,7,2428,0.3603
PRJ-01779,CLI-0024,Energy & Utilities,North America,New,Remote,2025-10-09,2026-04-09,6,530400.0,In Progress,8,7253,0.4454
PRJ-01797,CLI-0043,Healthcare,North America,Existing,Hybrid,2025-10-10,2026-01-10,3,384300.0,In Progress,6,2516,0.1706
PRJ-01770,CLI-0073,Financial Services,North America,Existing,On-site,2025-10-10,2026-05-10,7,494800.0,In Progress,5,3954,0.3115
PRJ-01795,CLI-0360,Public Sector,EMEA,Existing,Hybrid,2025-10-11,2026-05-11,7,334000.0,Cancelled,6,5347,0.177
PRJ-01787,CLI-0419,Financial Services,North America,New,Hybrid,2025-10-11,2026-02-11,4,473300.0,In Progress,4,1835,0.3295
PRJ-01771,CLI-0356,Public Sector,APAC,Existing,Remote,2025-10-12,2025-12-12,2,253800.0,Completed,3,697,0.3755
PRJ-01768,CLI-0014,Retail & Consumer,North America,Existing,Remote,2025-10-13,2026-03-13,5,278900.0,In Progress,3,1967,0.2939
PRJ-01794,CLI-0362,Public Sector,EMEA,Existing,Hybrid,2025-10-15,2026-04-15,6,171000.0,In Progress,2,1471,0.1929
PRJ-01769,CLI-0324,Healthcare,North America,Existing,Remote,2025-10-16,2026-05-16,7,521100.0,In Progress,7,6449,0.2579
PRJ-01778,CLI-0268,Healthcare,APAC,New,Remote,2025-10-18,2026-06-18,8,221200.0,In Progress,5,4830,0.3714
PRJ-01786,CLI-0419,Healthcare,North America,Existing,Hybrid,2025-10-18,2026-03-18,5,522200.0,In Progress,5,3623,0.3655
PRJ-01789,CLI-0292,Public Sector,North America,New,Hybrid,2025-10-19,2026-05-19,7,496600.0,In Progress,7,6008,0.302
PRJ-01785,CLI-0031,Manufacturing,EMEA,Existing,Hybrid,2025-10-20,2026-02-20,4,646900.0,In Progress,8,3652,0.3995
PRJ-01776,CLI-0273,Technology & Telecom,EMEA,New,Hybrid,2025-10-21,2026-12-21,14,1628900.0,In Progress,16,33315,0.2725
PRJ-01774,CLI-0163,Healthcare,North America,Existing,Remote,2025-10-21,2026-10-21,12,623300.0,In Progress,7,12099,0.1628
PRJ-01781,CLI-0049,Healthcare,EMEA,Existing,Hybrid,2025-10-22,2026-02-22,4,354900.0,Cancelled,5,2539,0.1947
PRJ-01767,CLI-0159,Healthcare,North America,New,Hybrid,2025-10-22,2026-02-22,4,514000.0,In Progress,4,1964,0.2743
PRJ-01793,CLI-0312,Public Sector,APAC,Existing,On-site,2025-10-26,2026-02-26,4,381800.0,In Progress,6,3148,0.2888
PRJ-01788,CLI-0348,Manufacturing,North America,Existing,On-site,2025-10-28,2026-05-28,7,380800.0,In Progress,2,2030,0.3432
PRJ-01783,CLI-0135,Healthcare,North America,Existing,Remote,2025-10-28,2026-02-28,4,289000.0,In Progress,2,1095,0.1682
PRJ-01796,CLI-0212,Technology & Telecom,North America,Existing,Hybrid,2025-10-28,2026-06-28,8,923500.0,In Progress,7,7464,0.253
PRJ-01791,CLI-0075,Healthcare,EMEA,New,Hybrid,2025-10-28,2026-04-28,6,603700.0,In Progress,6,5090,0.3192
PRJ-01835,CLI-0275,Financial Services,LATAM,New,On-site,2025-11-01,2026-07-01,8,680100.0,In Progress,9,9325,0.3171
PRJ-01829,CLI-0381,Public Sector,APAC,Existing,Hybrid,2025-11-02,2026-06-02,7,464700.0,In Progress,7,6634,0.2629
PRJ-01823,CLI-0028,Technology & Telecom,North America,Existing,Remote,2025-11-02,2026-07-02,8,1307600.0,In Progress,13,13017,0.2141
PRJ-01804,CLI-0175,Retail & Consumer,North America,Existing,Hybrid,2025-11-02,2026-04-02,5,372300.0,In Progress,4,2282,0.3583
PRJ-01805,CLI-0278,Technology & Telecom,APAC,Existing,On-site,2025-11-03,2026-03-03,4,546300.0,In Progress,6,3427,0.2353
PRJ-01832,CLI-0089,Technology & Telecom,North America,Existing,Hybrid,2025-11-03,2026-01-03,2,618200.0,In Progress,7,1874,0.2191
PRJ-01831,CLI-0321,Healthcare,North America,Existing,Hybrid,2025-11-03,2026-03-03,4,209700.0,Cancelled,2,1183,0.3412
PRJ-01827,CLI-0396,Financial Services,North America,Existing,Remote,2025-11-03,2026-11-03,12,1609400.0,In Progress,19,31872,0.2672
PRJ-01809,CLI-0317,Financial Services,APAC,Existing,Hybrid,2025-11-04,2026-05-04,6,388800.0,In Progress,3,2694,0.2286
PRJ-01840,CLI-0418,Energy & Utilities,EMEA,Existing,Hybrid,2025-11-04,2026-03-04,4,661400.0,In Progress,7,3556,0.3584
PRJ-01830,CLI-0360,Manufacturing,North America,New,Hybrid,2025-11-06,2026-08-06,9,273100.0,Cancelled,3,4104,0.2827
PRJ-01812,CLI-0306,Energy & Utilities,LATAM,Existing,Hybrid,2025-11-06,2026-03-06,4,565700.0,In Progress,6,2768,0.2308
PRJ-01833,CLI-0321,Public Sector,North America,Existing,Remote,2025-11-07,2026-03-07,4,419000.0,In Progress,5,2762,0.1836
PRJ-01811,CLI-0104,Financial Services,North America,New,On-site,2025-11-07,2026-09-07,10,750300.0,In Progress,11,16647,0.3106
PRJ-01828,CLI-0298,Manufacturing,North America,New,Hybrid,2025-11-07,2026-02-07,3,241600.0,In Progress,3,1056,0.2199
PRJ-01822,CLI-0361,Financial Services,EMEA,New,Hybrid,2025-11-08,2026-08-08,9,1154600.0,In Progress,11,12234,0.2478
PRJ-01803,CLI-0362,Financial Services,APAC,Existing,Hybrid,2025-11-08,2026-09-08,10,540900.0,In Progress,7,8267,0.2712
PRJ-01834,CLI-0094,Technology & Telecom,APAC,New,Remote,2025-11-08,2026-09-08,10,1049900.0,Cancelled,14,21851,0.2511
PRJ-01806,CLI-0049,Manufacturing,EMEA,Existing,Hybrid,2025-11-08,2026-05-08,6,345200.0,In Progress,5,4296,0.399
PRJ-01838,CLI-0139,Manufacturing,North America,Existing,Remote,2025-11-09,2026-05-09,6,234600.0,Cancelled,4,3017,0.5289
PRJ-01841,CLI-0012,Financial Services,EMEA,Existing,Hybrid,2025-11-09,2026-06-09,7,471100.0,In Progress,5,5183,0.3777
PRJ-01844,CLI-0396,Retail & Consumer,North America,Existing,Hybrid,2025-11-10,2026-01-10,2,313300.0,In Progress,1,296,0.3218
PRJ-01821,CLI-0046,Healthcare,APAC,Existing,Remote,2025-11-10,2026-04-10,5,413900.0,In Progress,5,3472,0.2348
PRJ-01815,CLI-0328,Manufacturing,EMEA,Existing,Hybrid,2025-11-10,2026-03-10,4,241600.0,In Progress,2,940,0.2298
PRJ-01816,CLI-0267,Energy & Utilities,EMEA,New,Hybrid,2025-11-10,2026-08-10,9,758100.0,In Progress,9,12006,0.3318
PRJ-01826,CLI-0206,Financial Services,APAC,Existing,On-site,2025-11-11,2026-02-11,3,396600.0,In Progress,5,1947,0.293
PRJ-01818,CLI-0300,Healthcare,North America,Existing,Hybrid,2025-11-13,2026-08-13,9,990700.0,In Progress,12,16580,0.1298
PRJ-01824,CLI-0120,Healthcare,North America,New,On-site,2025-11-14,2026-01-14,2,353500.0,In Progress,3,936,0.3084
PRJ-01800,CLI-0404,Retail & Consumer,North America,Existing,Hybrid,2025-11-14,2026-06-14,7,464000.0,In Progress,7,6039,0.2203
PRJ-01807,CLI-0222,Technology & Telecom,North America,Existing,Remote,2025-11-14,2025-12-14,1,277800.0,Completed,4,547,0.2167
PRJ-01842,CLI-0419,Financial Services,North America,New,Remote,2025-11-15,2026-03-15,4,873300.0,In Progress,9,4961,0.2955
PRJ-01837,CLI-0110,Healthcare,North America,New,Hybrid,2025-11-15,2026-03-15,4,577600.0,In Progress,7,4383,0.2717
PRJ-01819,CLI-0394,Technology & Telecom,APAC,Existing,Remote,2025-11-15,2026-07-15,8,689700.0,In Progress,10,10887,0.3101
PRJ-01808,CLI-0260,Retail & Consumer,EMEA,New,On-site,2025-11-17,2026-04-17,5,509800.0,In Progress,4,2470,0.2648
PRJ-01801,CLI-0350,Financial Services,EMEA,Existing,Hybrid,2025-11-18,2026-04-18,5,533600.0,In Progress,9,5075,0.21
PRJ-01825,CLI-0284,Manufacturing,APAC,Existing,On-site,2025-11-19,2026-07-19,8,738700.0,In Progress,8,8788,0.3537
PRJ-01843,CLI-0139,Financial Services,EMEA,Existing,Hybrid,2025-11-19,2026-02-19,3,585300.0,In Progress,7,3299,0.2093
PRJ-01813,CLI-0004,Public Sector,North America,New,Hybrid,2025-11-19,2026-08-19,9,421800.0,In Progress,6,6558,0.3385
PRJ-01817,CLI-0029,Financial Services,EMEA,New,Hybrid,2025-11-20,2026-03-20,4,304600.0,In Progress,4,2520,0.2984
PRJ-01846,CLI-0014,Financial Services,APAC,Existing,Hybrid,2025-11-20,2026-07-20,8,670000.0,In Progress,6,7546,0.3143
PRJ-01847,CLI-0231,Healthcare,EMEA,Existing,Hybrid,2025-11-21,2026-04-21,5,518900.0,In Progress,5,3826,0.4042
PRJ-01839,CLI-0288,Manufacturing,APAC,New,On-site,2025-11-22,2026-03-22,4,629400.0,In Progress,8,3894,0.188
PRJ-01845,CLI-0158,Healthcare,North America,Existing,Hybrid,2025-11-22,2026-05-22,6,571300.0,In Progress,6,4227,0.3596
PRJ-01802,CLI-0239,Retail & Consumer,LATAM,Existing,Hybrid,2025-11-24,2026-01-24,2,274700.0,In Progress,5,1411,0.2214
PRJ-01810,CLI-0370,Financial Services,APAC,Existing,Hybrid,2025-11-24,2026-06-24,7,918100.0,In Progress,9,7928,0.245
PRJ-01798,CLI-0412,Healthcare,EMEA,New,On-site,2025-11-24,2026-07-24,8,728400.0,In Progress,9,9934,0.3275
PRJ-01820,CLI-0382,Healthcare,North America,Existing,Hybrid,2025-11-26,2026-04-26,5,583400.0,In Progress,7,5196,0.339
PRJ-01814,CLI-0291,Energy & Utilities,EMEA,New,On-site,2025-11-26,2026-10-26,11,801200.0,In Progress,8,10203,0.3626
PRJ-01799,CLI-0155,Manufacturing,North America,Existing,Remote,2025-11-26,2026-01-26,2,325100.0,In Progress,5,1294,0.4735
PRJ-01836,CLI-0242,Energy & Utilities,APAC,New,Remote,2025-11-26,2026-05-26,6,404000.0,In Progress,2,1859,0.2759
PRJ-01881,CLI-0061,Technology & Telecom,North America,New,Hybrid,2025-12-03,2026-07-03,7,702900.0,In Progress,8,8594,0.2901
PRJ-01883,CLI-0365,Public Sector,North America,Existing,Hybrid,2025-12-03,2026-05-03,5,335500.0,In Progress,4,2647,0.1015
PRJ-01873,CLI-0196,Technology & Telecom,North America,Existing,Hybrid,2025-12-03,2026-06-03,6,502600.0,In Progress,4,3608,0.2633
PRJ-01890,CLI-0146,Healthcare,EMEA,New,Remote,2025-12-04,2026-04-04,4,387400.0,In Progress,6,3170,0.2962
PRJ-01854,CLI-0005,Healthcare,North America,New,Hybrid,2025-12-04,2026-10-04,10,1359300.0,In Progress,13,14782,0.2569
PRJ-01855,CLI-0201,Healthcare,EMEA,New,Hybrid,2025-12-04,2026-05-04,5,706500.0,In Progress,9,6730,0.2903
PRJ-01891,CLI-0039,Energy & Utilities,North America,Existing,On-site,2025-12-05,2026-05-05,5,1001200.0,In Progress,11,7810,0.2437
PRJ-01878,CLI-0221,Financial Services,North America,Existing,Remote,2025-12-08,2026-03-08,3,422900.0,In Progress,6,2512,0.2248
PRJ-01886,CLI-0327,Retail & Consumer,APAC,Existing,Hybrid,2025-12-08,2026-02-08,2,322000.0,In Progress,4,970,0.3207
PRJ-01862,CLI-0134,Public Sector,EMEA,New,Remote,2025-12-08,2026-04-08,4,477500.0,In Progress,4,2338,0.3975
PRJ-01897,CLI-0111,Healthcare,North America,Existing,On-site,2025-12-08,2026-06-08,6,364600.0,In Progress,2,1465,0.2908
PRJ-01884,CLI-0295,Retail & Consumer,North America,New,Remote,2025-12-09,2026-04-09,4,115500.0,In Progress,2,1168,0.211
PRJ-01853,CLI-0278,Healthcare,North America,Existing,Remote,2025-12-11,2026-07-11,7,323600.0,In Progress,2,2009,0.2648
PRJ-01876,CLI-0399,Financial Services,North America,Existing,Remote,2025-12-11,2026-07-11,7,905700.0,In Progress,10,9505,0.2731
PRJ-01894,CLI-0316,Public Sector,EMEA,Existing,Remote,2025-12-11,2026-07-11,7,824000.0,In Progress,8,8371,0.3336
PRJ-01875,CLI-0341,Manufacturing,North America,Existing,Remote,2025-12-12,2026-06-12,6,421200.0,In Progress,4,2882,0.4558
PRJ-01858,CLI-0038,Retail & Consumer,APAC,New,On-site,2025-12-12,2026-01-12,1,140100.0,In Progress,1,153,0.432
PRJ-01849,CLI-0160,Technology & Telecom,APAC,New,Hybrid,2025-12-13,2026-08-13,8,444100.0,Cancelled,6,5423,0.3034
PRJ-01856,CLI-0129,Public Sector,North America,New,On-site,2025-12-14,2026-08-14,8,379300.0,In Progress,5,4766,0.2468
PRJ-01887,CLI-0151,Manufacturing,EMEA,Existing,Hybrid,2025-12-15,2026-08-15,8,287700.0,In Progress,2,1868,0.2528
PRJ-01861,CLI-0165,Public Sector,EMEA,Existing,On-site,2025-12-17,2026-03-17,3,204900.0,In Progress,2,880,0.2279
PRJ-01869,CLI-0142,Technology & Telecom,LATAM,New,Remote,2025-12-18,2026-04-18,4,447200.0,In Progress,7,3855,0.2904
PRJ-01852,CLI-0282,Healthcare,EMEA,New,On-site,2025-12-18,2026-05-18,5,662900.0,In Progress,7,4898,0.3108
PRJ-01868,CLI-0027,Manufacturing,North America,Existing,Hybrid,2025-12-18,2026-08-18,8,468000.0,In Progress,7,6581,0.3593
PRJ-01866,CLI-0401,Financial Services,EMEA,New,Hybrid,2025-12-20,2026-06-20,6,541600.0,In Progress,3,2558,0.2558
PRJ-01877,CLI-0402,Financial Services,APAC,Existing,Hybrid,2025-12-20,2026-03-20,3,427700.0,In Progress,5,1748,0.3587
PRJ-01895,CLI-0063,Energy & Utilities,North America,New,Remote,2025-12-20,2026-08-20,8,550800.0,In Progress,8,8474,0.236
PRJ-01860,CLI-0330,Healthcare,North America,Existing,Hybrid,2025-12-20,2026-03-20,3,282000.0,In Progress,1,401,0.1973
PRJ-01885,CLI-0038,Financial Services,APAC,Existing,On-site,2025-12-21,2026-03-21,3,579200.0,In Progress,7,2773,0.2665
PRJ-01880,CLI-0364,Retail & Consumer,North America,Existing,On-site,2025-12-21,2026-04-21,4,180700.0,In Progress,2,1170,0.3725
PRJ-01892,CLI-0013,Technology & Telecom,EMEA,Existing,Hybrid,2025-12-22,2026-08-22,8,1173200.0,In Progress,12,11170,0.2161
PRJ-01896,CLI-0035,Manufacturing,North America,New,Hybrid,2025-12-22,2026-09-22,9,305100.0,In Progress,3,3663,0.3235
PRJ-01871,CLI-0019,Public Sector,North America,Existing,Hybrid,2025-12-22,2026-11-22,11,1097600.0,In Progress,13,19231,0.1902
PRJ-01863,CLI-0073,Manufacturing,APAC,New,Remote,2025-12-22,2026-05-22,5,565700.0,In Progress,5,3169,0.1881
PRJ-01865,CLI-0390,Financial Services,APAC,New,Hybrid,2025-12-22,2026-12-22,12,1379500.0,In Progress,15,24256,0.2465
PRJ-01893,CLI-0194,Public Sector,EMEA,Existing,Remote,2025-12-23,2026-08-23,8,674500.0,In Progress,7,6330,0.2645
PRJ-01872,CLI-0041,Healthcare,EMEA,Existing,On-site,2025-12-24,2026-04-24,4,439800.0,In Progress,5,2973,0.2046
PRJ-01879,CLI-0209,Public Sector,APAC,Existing,Remote,2025-12-24,2026-05-24,5,387000.0,In Progress,5,2920,0.4261
PRJ-01859,CLI-0338,Public Sector,EMEA,New,Remote,2025-12-25,2026-07-25,7,1080200.0,In Progress,13,13954,0.2898
PRJ-01882,CLI-0327,Public Sector,APAC,Existing,Hybrid,2025-12-25,2026-07-25,7,961400.0,In Progress,11,9664,0.3339
PRJ-01851,CLI-0219,Retail & Consumer,North America,Existing,Hybrid,2025-12-25,2026-01-25,1,174400.0,In Progress,3,454,0.3131
PRJ-01850,CLI-0127,Public Sector,LATAM,Existing,Hybrid,2025-12-26,2026-02-26,2,220600.0,In Progress,2,590,0.2243
PRJ-01857,CLI-0319,Technology & Telecom,APAC,Existing,Hybrid,2025-12-27,2026-10-27,10,1173000.0,In Progress,12,16852,0.3497
PRJ-01864,CLI-0369,Public Sector,APAC,Existing,Remote,2025-12-27,2026-07-27,7,720000.0,In Progress,9,8793,0.3587
PRJ-01888,CLI-0305,Public Sector,APAC,Existing,Remote,2025-12-27,2026-04-27,4,227700.0,In Progress,3,1693,0.2767
